county,Baseline.coverage,Spillover.State.coverage,NEVI.coverage,AFC.coverage,NEVI Increase
15001,0.22900306582120208,0,0.22900306582120208,0.22900306582120208,0
15003,0.4934396350813301,0,0.4934396350813301,0.4934396350813301,0
15005,0.048554233276265464,0,0.048554233276265464,0.048554233276265464,0
15007,0.05725076645530052,0,0.05725076645530052,0.05725076645530052,0
15009,0.048554233276265464,0,0.048554233276265464,0.048554233276265464,0
