county,Baseline.coverage,Spillover.State.coverage,NEVI.coverage,AFC.coverage,NEVI Increase
01001,0.26086182378152306,0.20968287174373157,0.033229403530649355,0.891772262745884,0.8585428592152345
01003,0.03692566692324286,0.023820349811646668,0.026715974989095913,0.8881755210072947,0.8614595460181987
01005,0.2805576150328908,0.22651635136676065,0.020540135062187517,0.9018533558114671,0.8813132207492795
01007,0.24865610353023046,0.20046831827878342,0.02972894166804811,0.8790046571209771,0.849275715452929
01009,0.22543528450726286,0.18561337716010223,0.036527411091629304,0.8897726098444096,0.8532451987527804
01011,0.27775890328375813,0.22149762159084405,0.021340922712197757,0.8978523059133428,0.876511383201145
01013,0.04552490459995225,0.02131255990288746,0.014179179801964219,0.8827886193894844,0.8686094395875201
01015,0.22571938908205932,0.18607892038440715,0.10283811949193562,0.8942458667503166,0.7914077472583809
01017,0.2499129970140376,0.20187272269582263,0.10020233935309573,0.8981280730961598,0.7979257337430641
01019,0.21856245360692292,0.18053242821955848,0.09910541442945335,0.8917685114693902,0.7926630970399369
01021,0.24672288928380032,0.1978951547667144,0.033015495833574285,0.8885870290516539,0.8555715332180795
01023,0.2820108204490982,0.22935460710533329,0.006408730394123622,0.8929327935720985,0.8865240631779749
01025,0.03783550873301635,0.02117877625634441,0.012417956324395173,0.891215758493187,0.8787978021687919
01027,0.23702352528472234,0.19131070389777666,0.10978778205710601,0.8960793088334567,0.7862915267763506
01029,0.22624581653099993,0.18722390988263793,0.10023955861981633,0.8955615614699184,0.795322002850102
01031,0.04423429571525095,0.021466063493327043,0.01778122403315956,0.8928815567047464,0.8751003326715869
01033,0.22137197013521695,0.18378342356091992,0.013529270249763413,0.8753091372719642,0.8617798670222009
01035,0.046586445530076764,0.02155508180085717,0.01871764422774781,0.8834701987582384,0.8647525545304906
01037,0.24840231852825795,0.20073661153787406,0.033547515657153554,0.8945295712857699,0.8609820556286164
01039,0.04626300459837234,0.022113322489256876,0.02341380348680655,0.8835721692777851,0.8601583657909786
01041,0.29703690198850147,0.23705480025035192,0.017227227869178387,0.8885968144272318,0.8713695865580534
01043,0.22756170055949823,0.187681915253328,0.035580780929535705,0.8821697568103123,0.8465889758807765
