county,Baseline.coverage,Spillover.State.coverage,NEVI.coverage,AFC.coverage,NEVI Increase
01001,0.09516991290043901,0.0764983559161113,0.012123044276475063,0.9051873428766614,0.8930642986001863
01003,0.012034551050445092,0.007763359195207366,0.008707080783050434,0.8937941315253837,0.8850870507423333
01005,0.09842179133682363,0.07946369613237667,0.0072056389803705585,0.9072592500932655,0.900053611112895
01007,0.09251149629223468,0.07458342594395036,0.011060532349093653,0.9036665157182882,0.8926059833691945
01009,0.08841808153452148,0.07279951207066289,0.01432643350043375,0.9059515754593656,0.8916251419589318
01011,0.09631781271175782,0.0768082181354661,0.0074003424285905076,0.9067825182596521,0.8993821758310615
01013,0.01486621531070451,0.00695964345500122,0.004630229139797335,0.9052457276384953,0.9006154984986979
01015,0.08748604607405557,0.07212189023000806,0.03985878438103484,0.9085198178179857,0.8686610334369509
01017,0.09247139274676132,0.07469580233242092,0.03707630250196196,0.9083502934831088,0.8712739909811469
01019,0.08647648701347337,0.07142951557689213,0.03921207848117814,0.9087893347024678,0.8695772562212897
01021,0.09296489988534863,0.07456666588206631,0.01244020071969425,0.9046779102026267,0.8922377094829325
01023,0.10644098269595977,0.08681993636227814,0.0023880561859289727,0.9003010491100244,0.8979129929240954
01025,0.013167474894983086,0.00737061596368937,0.004321684407689321,0.9021782836339787,0.8978565992262894
01027,0.09047549610627169,0.07302621469661795,0.04190767155324286,0.907218043010122,0.8653103714568792
01029,0.08665122792933942,0.07170599632652072,0.03839134342761187,0.9089276725860189,0.8705363291584071
01031,0.014989816857739311,0.007274273393950219,0.006025580094668463,0.9003452567195224,0.8943196766248539
01033,0.08982537909362961,0.07457319769255871,0.0054897276665282395,0.9036005273940495,0.8981107997275213
01035,0.015288845970500774,0.007073995918449859,0.006142799182734678,0.9046705881156035,0.8985277889328689
01037,0.093889410306049,0.07587305221541807,0.012680060640918617,0.9053264792265074,0.8926464185855888
01039,0.015179019505081772,0.007255442146496531,0.007682133551414257,0.8979394549821589,0.8902573214307447
01041,0.09807205781435686,0.07826789169859878,0.005687878092778401,0.9056692085532585,0.8999813304604801
01043,0.08844307129487929,0.07294357956852043,0.013828660696159751,0.9049982638734111,0.8911696031772514
01045,0.014835181420921906,0.007355687569565931,0.005916882659207227,0.9007525987140087,0.8948357160548015
01047,0.09386208503967718,0.07570555173358581,0.009478162013790242,0.9036667890022232,0.8941886269884329
01049,0.0862533166612424,0.07145783337892986,0.015254645513410514,0.9082950702598863,0.8930404247464758
01051,0.09499829612255968,0.0763097768695811,0.00918983903512519,0.905527830958737,0.8963379919236119
01053,0.013170985310938518,0.007440051674163489,0.0077983334627052675,0.8947296400824746,0.8869313066197693
01055,0.08690662759152265,0.0716927128488157,0.015341357917526,0.9084280773295825,0.8930867194120565
01057,0.09090072816107998,0.07526770760680426,0.007472721433997079,0.9007666063536501,0.893293884919653
01059,0.09005473771631328,0.07467062767994641,0.005684680328331046,0.9037996241788091,0.8981149438504781
01061,0.014956451099635894,0.007418669336768823,0.007129549768006487,0.9018247665078669,0.8946952167398604
01063,0.09217907276186167,0.0765540119637208,0.006323698104162303,0.9021571173423325,0.8958334192381702
01065,0.09358263425485987,0.07589692027124856,0.0056863692036741445,0.9025964318410719,0.8969100626373977
01067,0.017639952813255883,0.009923370206353047,0.007485048773692561,0.9026176214919517,0.8951325727182591
