county,Baseline.coverage,Spillover.State.coverage,NEVI.coverage,AFC.coverage,NEVI Increase
01001,0.36261018999675093,0.2903334629756223,0.04692773947942904,0.8808721957877599,0.8339444563083308
01003,0.054798063174499194,0.035349640035767564,0.03964677708500137,0.8944369051345414,0.85479012804954
01005,0.37826988554007884,0.3045433089947469,0.02802217670685102,0.9046870322168179,0.8766648555099669
01007,0.37125441211194876,0.2981305786869268,0.04511297141159365,0.8819472449990907,0.8368342735874971
01009,0.3167204925608158,0.2607735535655693,0.051318406780015494,0.8887291900788056,0.83741078329879
01011,0.36893491903182224,0.2933098810427283,0.028685946040854934,0.898463521787152,0.8697775757462971
01013,0.06057894927692055,0.02836013598850473,0.01886791024736003,0.8993062297717891,0.8804383195244291
01015,0.3249044166754726,0.2678452361977567,0.14802697881387095,0.8845640787939997,0.7365370999801287
01017,0.33661978078003174,0.2719120352732954,0.13496732826900884,0.8900878358438955,0.7551205075748867
01019,0.3068190286988204,0.2534322952586489,0.13912465975846725,0.8820777196708237,0.7429530599123565
01021,0.36772015923534107,0.2940484397456818,0.04981407333186799,0.8891451029589008,0.8393310296270329
01023,0.45294773868170873,0.3554691830509124,0.011864008871430319,0.8536256489102501,0.8417616400388197
01025,0.06139375321568477,0.034365721684021716,0.020149985332635168,0.8680575897307142,0.8479076043980791
01027,0.3460952030908534,0.27934660426393926,0.16030908612259004,0.8811226426810007,0.7208135565584106
01029,0.32348058726407936,0.26768804500928517,0.14332000381977178,0.8816484597793193,0.7383284559595475
01031,0.05960763618271974,0.028926453610162144,0.02396097227081159,0.9064098897252719,0.8824489174544603
01033,0.3275051023724931,0.2715869033924688,0.02012667407571719,0.8777913312778836,0.8576646572021663
01035,0.06416867751067548,0.02969020445877221,0.025781887039106038,0.8965456979783757,0.8707638109392697
01037,0.36104693882980043,0.2915704331171793,0.04889813474640568,0.8823709200222872,0.8334727852758815
01039,0.06325944725854019,0.03023747743719724,0.03201573870209835,0.903065779104032,0.8710500404019336
01041,0.37507971548715635,0.2966780807470466,0.022517430830952874,0.900573499480372,0.8780560686494191
01043,0.32052154615794803,0.26435071242207236,0.05011566924048461,0.8829607461998523,0.8328450769593677
01045,0.05817096509118469,0.02884275107195087,0.02320098183174025,0.9105066159379547,0.8873056341062144
01047,0.3895749917373208,0.3126232428918501,0.04017072700531282,0.8656335504396253,0.8254628234343124
01049,0.29519836229279756,0.24456144068405794,0.052208385105954165,0.8835953814856334,0.8313869963796793
01051,0.3509234820526047,0.28105336794097746,0.034357730185035754,0.8914786954876545,0.8571209653026187
01053,0.056059602007588125,0.03166705648233502,0.03319200955137673,0.8939977009737247,0.860805691422348
01055,0.31318693019418753,0.258360280184249,0.05528591920265629,0.8848328838248808,0.8295469646222245
01057,0.3604151724344372,0.29740500164115624,0.030119416283757458,0.8760202333833466,0.8459008170995891
01059,0.33401067527538253,0.27629034464636365,0.021328606418953885,0.8767696189997052,0.8554410125807513
01061,0.06048276132091211,0.03000053982227652,0.028831362070538134,0.9120951904381417,0.8832638283676035
01063,0.4018611679238707,0.330449019045599,0.02890157525207297,0.8706829379184744,0.8417813626664015
01065,0.3985209903516765,0.3203856463954573,0.02512233399244457,0.8776562802828072,0.8525339462903626
01067,0.06862485611580867,0.03860497019488268,0.02911914791112491,0.9082959771548544,0.8791768292437295
01069,0.06807829342069521,0.038449111666268805,0.03093248439999875,0.9152076776504617,0.884275193250463
01071,0.2901949053332432,0.24071015209401678,0.04033228942973314,0.8839299367022084,0.8435976472724753
01073,0.3569968336095255,0.28654302032343976,0.04471973452861517,0.8830803130299328,0.8383605785013176
01075,0.3756151233226516,0.3104186924871796,0.03098390621016993,0.870048454002168,0.8390645477919981
01077,0.3212305460791855,0.2662009298191861,0.024217766880358097,0.8748567792438664,0.8506390123635083
01079,0.3160935827162755,0.26131324355796887,0.025787475789863446,0.8792565835882341,0.8534691077983707
01081,0.34155854431921323,0.2759049322162273,0.02649612805723173,0.8939949844654516,0.8674988564082198
01083,0.30714687455786743,0.2543586404396111,0.057202794772535814,0.8755412239169102,0.8183384291443745
01085,0.37120625268693247,0.2970777371810163,0.028862177915555405,0.8943626762201221,0.8655004983045667
01087,0.35164134075085446,0.2814113514851302,0.029836495140711117,0.8871858162690909,0.8573493211283798
01089,0.3022164720881437,0.2503656888418999,0.031213758454260887,0.8797731950437233,0.8485594365894624
01091,0.40518752070955105,0.3300367506433677,0.028963160215441652,0.8587645705499566,0.8298014103345149
01093,0.3498031788767602,0.2893953876869323,0.03912235430841273,0.8742721360166774,0.8351497817082647
01095,0.30228189409957773,0.25012331913048247,0.05097237139994209,0.8891033978020364,0.8381310264020944
01097,0.0593086436508194,0.03902518356187837,0.04402327175846575,0.8758792155829872,0.8318559438245214
01099,0.05652233839867596,0.03150444624994547,0.026927368889094312,0.8911918681868629,0.8642644992977686
01101,0.3606755551328989,0.2888311329338927,0.027942171144124898,0.8884281475341806,0.8604859763900558
01103,0.3125906683937267,0.2581323495389656,0.04726781101690409,0.8761148749349604,0.8288470639180563
01105,0.39974284480641337,0.32120599090832835,0.04076285153782724,0.8658736672702223,0.8251108157323951
01107,0.38577031202628104,0.31849505681500345,0.02848856036091621,0.8708248212509218,0.8423362608900056
01109,0.3755864738656586,0.2991706690400544,0.022421716875596177,0.9030280350025393,0.8806063181269431
01111,0.33155371259484867,0.27427487024965475,0.14522904602759712,0.881814787043978,0.7365857410163809
01113,0.3517954456751521,0.2854818369619937,0.031200891137315105,0.9007677200009279,0.8695668288636128
01115,0.3373647426804368,0.27703444721786835,0.05345807270313549,0.8843053847432386,0.8308473120401031
01117,0.3650837077461172,0.2931016979609336,0.049916033470665505,0.8840632358249663,0.8341472023543007
01119,0.421847800747034,0.3439839350187137,0.031090653202357165,0.8385311127773297,0.8074404595749726
01121,0.35434941040681306,0.28529943307739875,0.051406037187764715,0.8797018539462789,0.8282958167585142
01123,0.341682111688569,0.27593199271076496,0.002783851514930482,0.8831304752277401,0.8803466237128097
01125,0.3849069514270398,0.31010635880561416,0.03781565337739974,0.8782369339940324,0.8404212806166326
01127,0.3348628742698114,0.2752615843939581,0.043475845922499555,0.8824131807059534,0.8389373347834539
01129,0.06113830072597158,0.03979904820094257,0.025688064938803316,0.8609329471363097,0.8352448821975065
01131,0.40087163699908535,0.31197212070363034,0.019955186153745127,0.8813910809811681,0.861435894827423
01133,0.32807280016543433,0.27059867872862986,0.045356544245244025,0.8784929636910741,0.8331364194458301
02020,0.5148453409619103,0,0.4918707136854766,0.7702319153633275,0.2783612016778509
02063,0.005759268662403634,0,0.005759268662403634,0.005759268662403634,0
02066,0.2688258051142408,0,0.2688258051142408,0.2688258051142408,0
02068,0.31324679102441666,0,0.31324679102441666,0.7247486468851623,0.4115018558607456
02090,0.2818138223749936,0,0.1775349062568911,0.7283629473476414,0.5508280410907502
02100,0.011749609015124826,0,0.011749609015124826,0.011749609015124826,0
02105,0.8006091514105776,0,0.8006091514105776,0.8006091514105776,0
02110,0.8006091514105776,0,0.8006091514105776,0.8006091514105776,0
02122,0.46356525290117934,0,0.10767420436862397,0.793505380377028,0.685831176008404
02130,0,0,0,0,0
02150,0,0,0,0,0
02170,0.6136376905280652,0,0.5820894858624683,0.8089960186957924,0.22690653283332407
02195,0.09138740519621999,0,0.09138740519621999,0.09138740519621999,0
02198,0,0,0,0,0
02220,0,0,0,0,0
02230,0.011749609015124826,0,0.011749609015124826,0.011749609015124826,0
02240,0.009061023522885948,0,0.009061023522885948,0.009061023522885948,0
02275,0.09138740519621999,0,0.09138740519621999,0.09138740519621999,0
04001,0.030211718574677967,0.005312438119996598,0.027828176176567798,0.9682930576357563,0.9404648814591885
04003,0.07133899659308025,0,0.06810965491325693,0.9330362668067111,0.8649266118934542
04005,0.019012620820390454,0.0031191508472415115,0.01589346997314894,0.987638128437214,0.9717446584640651
04007,0.16608054147960605,0.004179107175338181,0.15756842141291283,0.9885341987008691,0.8309657772879563
04009,0.021259216312419046,0.002796822484148518,0.020394008847565606,0.9612360128643497,0.9408420040167841
04011,0.02241614419053055,0.0029490257382332077,0.021503852081458386,0.9598652445257214,0.9383613924442631
04012,0.9302211174749976,0.8021091812899305,0.8299606279356868,0.9849562347236167,0.1549956067879299
04013,0.13710547138325674,0.003348998524992118,0.1229023117252171,0.9830630879740103,0.8601607762487933
04015,0.7869744847522624,0.7747834844837963,0.03005001874351712,0.9804028695804525,0.9503528508369354
04017,0.26370900562751887,0.006694389993251631,0.2550006240016058,0.9599533634936607,0.704952739492055
04019,0.22483661780423106,0,0.2223859001165683,0.9714583199416984,0.7490724198251301
04021,0.137258939974585,0,0.1362445938184829,0.9820139192207354,0.8457693254022526
04023,0.0466427779768395,0,0.0466427779768395,0.9779955208704354,0.9313527428935959
04025,0.13412775404081906,0.00324456770671632,0.1266242253620393,0.9883965148463337,0.8617722894842944
04027,0.8276739741824373,0.8134757816677033,0.7239771116372498,0.9937061104555671,0.26972899881831736
05001,0.06360171783742691,0.026939533458931367,0.026719687717244603,0.8744483824632729,0.8477286947460283
05003,0.011627346371321132,0.007332389554002918,0.011524391367294905,0.8575984694512456,0.8460740780839507
05005,0.05477169970320221,0.01915523710177556,0.007642208210048305,0.007642208210048305,0
05007,0.036502689160494685,0.02482226269073094,0.003987241610998821,0.7949762509811824,0.7909890093701836
05009,0.06502497295514409,0.0205129427887707,0.014228196573568682,0.8478427720018548,0.8336145754282861
05011,0.007766584011939528,0.0015827732201412622,0.007308306990006153,0.007308306990006153,0
05013,0.00582086149740703,4.689459971547888e-4,0.00582086149740703,0.00582086149740703,0
05015,0.03253145863307163,0.02140249690832096,0.026188142715421258,0.8428225895833382,0.816634446867917
05017,0.012454406642354659,0.008643670355279848,0.008148539891296724,0.008148539891296724,0
05019,0.034786166015175334,9.081771227660445e-5,0.02124173927030784,0.8576707860061429,0.8364290467358351
05021,0.04034115264806301,0.030937974557240778,0.01107903707708892,0.86754879629707915,0.8564697592199902
05023,0.05092274238948182,0.017568489662769842,0.028196650699732977,0.8536011400382925,0.8254044893385595
05025,0.034391252771296135,2.3858035859705725e-4,0.018996493621964112,0.8679117334153105,0.8489152397933464
05027,0.3986196582691729,0.3590756606931911,0.025567911279507277,0.8273427719317611,0.8017748606522538
05029,0.05330205863787593,0.01832165069668974,0.031699773690953524,0.8535414327198877,0.8218416590289341
05031,0.03758922791917041,0.02760363041285953,0.03235819048518272,0.8697180402808026,0.8373598497956198
05033,0.36591523036617263,0.3173660637229802,0.039536902539696626,0.803669649645205,0.7641327471055084
05035,0.048632403459372635,0.03953470396829302,0.04314750964679884,0.8617757976732889,0.8186282880264901
05037,0.062148238084866525,0.02607363326883929,0.03883935881328822,0.8783570345391347,0.8395176757258465
05039,0.03540502317447821,8.886704442351408e-5,0.022361242309918393,0.8632033719028713,0.8408421295929529
05041,0.009080034007446612,0.0032776990105336298,0.007915948567754608,0.007915948567754608,0
05043,0.007736139323179746,0.001576568814447531,0.007736139323179746,0.007736139323179746,0
05045,0.05375504505494757,0.01780208609641312,0.033863129415449666,0.8616427417278479,0.8277796123123983
05047,0.049344861821442744,0.0024473530650455802,0.016424335211882978,0.840634833355762,0.8242104981438789
05049,0.00961917749461067,0.0022094295050623055,0.0077768494936335955,0.0077768494936335955,0
05051,0.03365801665466327,0,0.028750829602186043,0.8575173162028147,0.8287664866006287
05053,0.034072646178149826,8.927647683837333e-5,0.0306240843546073,0.863798436420799,0.8331743520661917
05055,0.039632824014019144,0.029598952161463066,0.013175023620683872,0.8610797817336762,0.8479047581129923
05057,0.36883271765813325,0.33133580338902086,0.024001795288096282,0.8450324208972757,0.8210306256091794
05059,0.034842816437179173,8.919752977359147e-5,0.030525474677843327,0.860983780511734,0.8304583058338907
05061,0.042307476211861345,0.005618035334089746,0.012369399002838587,0.8289288758809762,0.8165594768781376
05063,0.037210194781059955,4.236368569303036e-4,0.009276019999886026,0.009276019999886026,0
05065,0.007806341738660914,0.0010393038453065594,0.00593001236904021,0.00593001236904021,0
05067,0.06746539643332404,0.02701938182192699,0.014215533247005417,0.8652033718404265,0.8509878385934211
05069,0.034646077694165445,8.811459852614262e-5,0.028311799712937673,0.871348581427485,0.8430367817145473
05071,0.04844745472105179,0.0023891234136158884,0.01737184299008776,0.8447837530936281,0.8274119101035403
05073,0.41388528476828157,0.3739465669239041,0.02450843200942522,0.8321521306903295,0.8076436986809042
05075,0.07064685445885409,0.029735352953339553,0.01278436527434371,0.8600350986565392,0.8472507333821955
05077,0.06403766150612822,0.02877138161682649,0.037477542082453914,0.8738118283944684,0.8363342863120145
05079,0.035103779641537436,0.0010952562355135162,0.01742707157023191,0.8702440983029097,0.8528170267326778
05081,0.04632691963877622,0.00841324908653518,0.013350960354765384,0.8382225543112479,0.8248715939564826
05083,0.04720147641297673,0.00234019753447496,0.01743865223362802,0.8479934188538144,0.8305547666201863
05085,0.06832987595518852,0.028323135887689713,0.03347582353200343,0.8613467967801738,0.8278709732481704
05087,0.07408656387831328,0.023421586500529692,0.022339724284142094,0.8373360597732327,0.8149963354890906
05089,0.05439623318199721,0.018898663746552698,0.008036551744979633,0.008036551744979633,0
05091,0.424035189070903,0.38347275078496457,0.02345804596697441,0.835901639755945,0.8124435937889706
05093,0.046629003487946935,0.03712545689788338,0.042437170962823886,0.8644465134051411,0.8220093424423173
05095,0.06187754833062731,0.02596472813971967,0.028245956822517293,0.8728578840958017,0.8446119272732844
05097,0.03792856312446588,0.001609911335092137,0.01146663577929549,0.8511726990259623,0.8397060632466667
05099,0.04177305112865423,0.004930022177185244,0.015649913445472112,0.8437707985030272,0.8281208850575551
05101,0.06580251188071319,0.020510371833333735,0.004303652140236997,0.8323424206888755,0.8280387685486386
05103,0.005402002736242923,3.962575531616314e-4,0.005402002736242923,0.005402002736242923,0
05105,0.03361072087719999,0,0.03208122450899944,0.8558017230316222,0.8237204985226227
05107,0.06179629245777667,0.028862685571106446,0.03487462275865739,0.8702380727781149,0.8353634500194576
05109,0.042048972526671474,0.004366979849702698,0.013389810175250375,0.8405400081134309,0.8271501979381805
05111,0.06277184140529556,0.026777328203407037,0.036728956438285235,0.8717250358650502,0.834996079426765
05113,0.0396013861517818,0.002102335078402425,0.007612672456438347,0.8283819042169384,0.8207692317605
05115,0.05321851313404349,0.018772208888545725,0.027390523620934897,0.845631351847736,0.8182408282268011
05117,0.06537597510101782,0.027091362174804297,0.029588785376737852,0.8714642853308325,0.8418754999540947
05119,0.03449066738067291,0,0.032676629232663915,0.8655902979422132,0.8329136687095493
05121,0.04363612266323425,0.031048551338227103,0.01245338758019318,0.8530732982263405,0.8406199106461473
05123,0.06531946553325375,0.029326152380201996,0.036279828583813414,0.8740104124446656,0.8377305838608522
05125,0.03355526387107739,0,0.032840096686716516,0.8707867640770116,0.8379466673902951
